ID,Total Cost per Month,Rental Type,Number of Bedrooms,Postcode,Date Listed,Number of Bathrooms,Number of Living Rooms,Distance to First Public Transport Hub (Miles),First Public Transport Hub Name,Distance to Second Public Transport Hub (Miles),Second Public Transport Hub Name,Cost per Bedroom,Bedrooms to Bathrooms Ratio,Bedrooms to Living Rooms Ratio,Zone
62467715,758.0,Room to Rent,1.0,e7,2022-11-27,2.0,1.0,0.3,Wanstead Park,0.4,Forest Gate,758.0,0.5,1.0,3
63334448,765.0,Room to Rent,1.0,nw10,2022-11-26,1.0,,0.3,Dollis Hill,0.5,Neasden Bills Included Refurbished,765.0,1.0,,3
56815927,770.0,Room to Rent,1.0,e14,2022-12-13,2.0,,0.4,East India,0.4,Langdon Park,770.0,0.5,,2
63297170,775.0,Room to Rent,1.0,se18,2022-11-22,4.0,,0.2,Plumstead,0.8,Woolwich,775.0,0.25,,4
63392064,775.0,Studio,1.0,n22,2022-12-03,1.0,,0.3,Turnpike Lane,0.3,Wood Green,775.0,1.0,,3
62886210,775.0,Room to Rent,1.0,sw16,2022-11-15,1.0,1.0,0.2,Streatham Common,0.6,Norbury,775.0,1.0,1.0,3
41711499,776.0,Property,0.0,nw10,2016-09-23,,,0.2,Dollis Hill,0.5,Willesden Green,inf,,,3
56852869,780.0,Room to Rent,1.0,e2,2022-12-14,1.0,,0.3,Cambridge Heath,0.5,London Fields,780.0,1.0,,2
61002944,780.0,Studio,1.0,w14,2022-03-16,1.0,,0.2,West Kensington,0.3,Barons Court,780.0,1.0,,2
60555716,780.0,Room to Rent,1.0,w14,2022-01-18,1.0,,0.2,West Kensington,0.3,Kensington Olympia,780.0,1.0,,2
60908672,780.0,Room to Rent,1.0,w4,2022-03-04,1.0,,0.1,Chiswick Park,0.3,South Acton,780.0,1.0,,3
60756042,780.0,Studio,1.0,w4,2022-02-14,1.0,,0.3,Gunnersbury,0.3,Kew Pier,780.0,1.0,,3
61368935,780.0,Room to Rent,1.0,w14,2022-05-03,1.0,,0.2,West Kensington,0.3,Barons Court,780.0,1.0,,2
56657166,780.0,Room to Rent,1.0,w3,2020-10-19,1.0,,0.2,East Acton,0.7,Acton Central,780.0,1.0,,2
61664427,780.0,Room to Rent,1.0,w2,2022-06-09,1.0,,0.2,Notting Hill Gate,0.3,Bayswater,780.0,1.0,,1
61704015,780.0,Studio,1.0,sw12,2022-06-14,1.0,,0.1,Clapham South,0.6,Balham,780.0,1.0,,2
61267554,780.0,Studio,1.0,w4,2022-04-20,1.0,,0.3,Kew Pier,0.3,Kew Bridge,780.0,1.0,,3
60555483,780.0,Room to Rent,1.0,sw5,2022-01-18,1.0,,0.1,Earl's Court,0.4,Gloucester Road,780.0,1.0,,1
61759008,780.0,Room to Rent,1.0,w3,2022-06-21,1.0,1.0,0.2,Acton Main Line,0.4,West Acton,780.0,1.0,1.0,3
63375243,780.0,Room to Rent,1.0,w14,2022-12-01,1.0,,0.2,West Kensington,0.3,Kensington Olympia,780.0,1.0,,2
60477330,795.0,Room to Rent,1.0,se16,2022-12-14,3.0,1.0,0.3,Hilton Docklands Nelson Dock Pier,0.5,Canary Wharf Pier,795.0,0.3333333333333333,1.0,
63456076,795.0,Room to Rent,1.0,e6,2022-12-13,2.0,1.0,0.4,East Ham,0.7,Upton Park,795.0,0.5,1.0,3
63472331,795.0,Room to Rent,1.0,e1,2022-12-15,1.0,,0.2,Bethnal Green,0.3,Whitechapel,795.0,1.0,,2
63456821,799.0,Room to Rent,1.0,n12,2022-12-13,1.0,1.0,0.7,New Southgate,1.1,Arnos Grove,799.0,1.0,1.0,4
59657988,800.0,Studio,1.0,n9,2021-09-08,1.0,,0.5,Edmonton Green,0.7,Bush Hill Park,800.0,1.0,,4
63495589,800.0,Room to Rent,1.0,se25,2022-12-20,1.0,,0.5,Norwood Junction,0.7,Anerley,800.0,1.0,,4
61559788,800.0,Room to Rent,1.0,nw10,2022-05-25,1.0,,0.4,Willesden Green,0.4,Dollis Hill,800.0,1.0,,2
63469318,800.0,Room to Rent,1.0,e14,2022-12-15,,1.0,0.2,East India,0.2,East India Pier,800.0,,1.0,2
63442427,800.0,Room to Rent,1.0,w12,2022-12-10,1.0,,0.6,Stamford Brook,0.7,Ravenscourt Park,800.0,1.0,,2
63390870,800.0,Room to Rent,1.0,se2,2022-12-03,1.0,,0.6,Abbey Wood,0.8,Plumstead,800.0,1.0,,4
63455378,800.0,Room to Rent,1.0,e5,2022-12-13,2.0,,0.2,Clapton,0.4,Rectory Road,800.0,0.5,,2
62583094,800.0,Room to Rent,1.0,e1,2022-11-20,,1.0,0.3,Stepney Green,0.4,Whitechapel,800.0,,1.0,2
63490594,800.0,Flat,1.0,nw4,2022-12-19,1.0,,0.6,Hendon Central,0.6,Hendon,800.0,1.0,,3
63422022,800.0,Studio,1.0,nw4,2022-12-08,1.0,,0.1,Hendon Central,0.5,Hendon,800.0,1.0,,3
63371507,800.0,Semi-Detached House,1.0,w5,2022-12-01,1.0,1.0,0.1,Hanger Lane,0.5,Park Royal,800.0,1.0,1.0,3
63009173,800.0,Room to Rent,1.0,se6,2022-11-16,1.0,1.0,0.8,Lee (London),1.0,Hither Green,800.0,1.0,1.0,3
60287998,800.0,Terraced House,,se8,2022-12-08,1.0,,0.2,Deptford Bridge,0.3,Greenwich,,,,2
56058893,800.0,Studio,1.0,n10,2022-12-19,1.0,1.0,0.8,East Finchley,1.0,Highgate,800.0,1.0,1.0,3
63417987,800.0,Room to Rent,1.0,nw2,2022-12-07,3.0,,0.3,Cricklewood,0.8,Willesden Green,800.0,0.3333333333333333,,3
63430110,800.0,Room to Rent,1.0,se12,2022-12-08,1.0,1.0,0.7,Grove Park,0.7,Lee (London),800.0,1.0,1.0,4
58254180,800.0,Room to Rent,1.0,e13,2022-12-12,,,0.3,Upton Park,0.8,East Ham,800.0,,,3
62790477,800.0,Terraced House,,se14,2022-11-02,,,0.3,New Cross Gate,0.3,New Cross Gate,,,,2
63404080,800.0,Room to Rent,1.0,e1,2022-12-06,1.0,,0.3,Shadwell,0.3,Shadwell,800.0,1.0,,2
57826473,800.0,Room to Rent,1.0,nw6,2022-12-07,1.0,,0.2,Brondesbury,0.3,Kilburn,800.0,1.0,,2
62521987,800.0,Room to Rent,1.0,nw11,2022-09-28,1.0,,0.2,Brent Cross,0.7,Hendon Central,800.0,1.0,,3
59727361,800.0,Room to Rent,1.0,nw7,2021-09-16,1.0,,0.2,Mill Hill Broadway,1.1,Burnt Oak,800.0,1.0,,4
58303306,800.0,Room to Rent,1.0,n16,2022-12-10,2.0,1.0,0.4,Dalston Kingsland,0.5,Canonbury,800.0,0.5,1.0,2
60557830,800.0,Property,0.0,se19,2022-11-25,1.0,1.0,0.5,Gipsy Hill,0.8,West Norwood,inf,0.0,0.0,3
63414351,800.0,Room to Rent,1.0,se18,2022-12-07,1.0,,0.4,Plumstead,0.7,Woolwich,800.0,1.0,,4
63469668,800.0,Room to Rent,1.0,e14,2022-12-15,,1.0,0.2,East India,0.2,East India Pier,800.0,,1.0,2
58568425,800.0,Room to Rent,1.0,n2,2022-10-24,1.0,1.0,0.7,East Finchley,0.9,Finchley Central,800.0,1.0,1.0,3
63465826,800.0,Flat,3.0,e14,2022-12-14,1.0,,0.2,Langdon Park,0.4,All Saints,266.6666666666667,3.0,,2
63444524,800.0,Room to Rent,1.0,e14,2022-12-11,,1.0,0.1,East India,0.1,East India Pier,800.0,,1.0,2
60294386,800.0,Property,0.0,e14,2021-11-30,,,0.1,South Quay,0.3,Heron Quays,inf,,,2
45978170,800.0,Room to Rent,1.0,n22,2022-11-29,,,0.3,Bowes Park,0.5,Bounds Green,800.0,,,3
41834117,802.0,Room to Rent,1.0,e1,2022-12-19,2.0,1.0,0.2,Stepney Green,0.5,Whitechapel,802.0,0.5,1.0,2
61918788,802.0,Terraced House,1.0,w4,2022-07-11,1.0,,0.1,Turnham Green,0.4,Stamford Brook,802.0,1.0,,2
60555938,802.0,Room to Rent,1.0,w4,2022-01-18,1.0,,0.1,Turnham Green,0.4,Stamford Brook,802.0,1.0,,2
61566812,802.0,Room to Rent,1.0,w14,2022-05-26,1.0,,0.1,Barons Court,0.2,West Kensington,802.0,1.0,,2
61195885,802.0,Room to Rent,1.0,w14,2022-04-08,1.0,,0.2,West Kensington,0.3,Kensington Olympia,802.0,1.0,,2
60969970,802.0,Room to Rent,1.0,w14,2022-03-11,1.0,,0.1,Barons Court,0.2,West Kensington,802.0,1.0,,2
61952250,802.0,Room to Rent,1.0,sw1,2022-07-14,1.0,,0.3,Pimlico,0.5,London Victoria,802.0,1.0,,1
60395973,820.0,Room to Rent,1.0,nw10,2022-12-03,1.0,1.0,0.4,Kensal Green,0.5,Kensal Green,820.0,1.0,1.0,2
51466540,823.0,Room to Rent,1.0,e14,2022-12-08,1.0,,0.2,Island Gardens,0.3,Mudchute,823.0,1.0,,2
63442272,823.0,Room to Rent,1.0,w6,2022-12-10,1.0,,0.3,Hammersmith,0.3,Hammersmith (D and P),823.0,1.0,,
59775760,823.0,Studio,1.0,sw12,2021-09-22,1.0,,0.2,Balham,0.3,Balham,823.0,1.0,,3
58625447,823.0,Room to Rent,1.0,nw2,2022-12-01,2.0,1.0,0.2,Willesden Green,0.5,Dollis Hill,823.0,0.5,1.0,2
60831826,823.0,Room to Rent,1.0,w14,2022-02-23,1.0,,0.2,West Kensington,0.3,Kensington Olympia,823.0,1.0,,2
61495093,823.0,Studio,1.0,w14,2022-05-18,1.0,,0.2,West Kensington,0.3,Barons Court,823.0,1.0,,2
61644645,823.0,Room to Rent,1.0,w14,2022-06-07,1.0,,0.1,Barons Court,0.2,West Kensington,823.0,1.0,,2
61330349,823.0,Room to Rent,1.0,sw5,2022-04-27,1.0,,0.1,Earl's Court,0.4,Gloucester Road,823.0,1.0,,1
57303354,823.0,Room to Rent,1.0,nw10,2022-11-14,1.0,,0.3,Willesden Junction,0.4,Willesden Junction,823.0,1.0,,3
61692454,823.0,Room to Rent,1.0,w14,2022-06-13,1.0,,0.2,West Kensington,0.3,Kensington Olympia,823.0,1.0,,2
41586013,823.0,Room to Rent,1.0,e3,2022-12-19,,,0.2,Bromley-By-Bow,0.2,Bow Church,823.0,,,2
57791226,825.0,Room to Rent,1.0,nw9,2022-12-06,1.0,,0.2,Kingsbury,0.6,Queensbury,825.0,1.0,,4
61124288,825.0,Property,0.0,se6,2022-03-30,2.0,,0.5,Catford Bridge,0.5,Catford,inf,0.0,,3
63497246,825.0,Room to Rent,1.0,e1,2022-12-20,1.0,,0.3,Shoreditch High Street,0.3,Aldgate East,825.0,1.0,,1
63375890,825.0,Room to Rent,1.0,se3,2022-12-01,2.0,,0.3,Maze Hill,0.4,Westcombe Park,825.0,0.5,,3
63490685,840.0,Room to Rent,1.0,w14,2022-12-19,1.0,,0.2,Kensington Olympia,0.2,Kensington (Olympia),840.0,1.0,,2
61918457,845.0,Room to Rent,1.0,w14,2022-07-11,1.0,,0.2,West Kensington,0.3,Kensington Olympia,845.0,1.0,,2
60831901,845.0,Studio,1.0,w2,2022-02-23,1.0,,0.3,Westbourne Park,0.3,Royal Oak,845.0,1.0,,2
60458829,845.0,Room to Rent,1.0,e2,2022-11-30,,,0.2,Bethnal Green,0.2,Bethnal Green,845.0,,,2
61692509,845.0,Room to Rent,1.0,w14,2022-06-13,1.0,,0.2,West Kensington,0.3,Kensington Olympia,845.0,1.0,,2
60969978,845.0,Room to Rent,1.0,w14,2022-03-11,1.0,,0.1,Barons Court,0.2,West Kensington,845.0,1.0,,2
63439031,849.0,Studio,1.0,sw5,2022-12-09,1.0,,0.1,Earl's Court,0.2,West Brompton,849.0,1.0,,2
57455519,849.0,Room to Rent,1.0,e1,2022-12-16,1.0,,0.1,Shoreditch High Street,0.4,London Liverpool Street,849.0,1.0,,1
59942791,850.0,Studio,1.0,n17,2021-10-12,1.0,,0.5,White Hart Lane,0.7,Bruce Grove,850.0,1.0,,3
63316835,850.0,Room to Rent,1.0,nw10,2022-11-24,,,0.3,Kensal Rise,0.3,Kensal Green,850.0,,,2
63306950,850.0,Studio,1.0,sw16,2022-11-23,,,0.5,Tooting,0.5,Streatham Common,850.0,,,3
63306949,850.0,Studio,1.0,sw16,2022-11-23,,,0.5,Tooting,0.5,Streatham Common,850.0,,,3
63493930,850.0,Room to Rent,1.0,n17,2022-12-20,1.0,,0.4,Bruce Grove,0.6,Seven Sisters,850.0,1.0,,3
63403058,850.0,Room to Rent,1.0,se18,2022-12-05,1.0,1.0,1.0,Falconwood,1.2,Eltham,850.0,1.0,1.0,4
63452257,850.0,Room to Rent,1.0,se18,2022-12-12,1.0,1.0,0.2,Woolwich Arsenal,0.2,Woolwich Arsenal,850.0,1.0,1.0,4
63306952,850.0,Studio,1.0,sw16,2022-11-23,,,0.5,Tooting,0.5,Streatham Common,850.0,,,3
63471579,850.0,Room to Rent,1.0,w3,2022-12-15,1.0,,0.3,East Acton,0.6,Acton Central,850.0,1.0,,2
62260152,850.0,Room to Rent,1.0,e17,2022-08-23,,,0.1,St James Street (Walthamstow),0.3,Walthamstow Queen's Road,850.0,,,
63454832,850.0,Room to Rent,1.0,nw1,2022-12-13,1.0,,0.2,Camden Road,0.2,Kentish Town West,850.0,1.0,,2
62474745,850.0,Property,0.0,se16,2022-06-29,,,0.1,Surrey Quays,0.2,Surrey Quays,inf,,,2
56610038,850.0,Room to Rent,1.0,e1,2022-10-20,2.0,,0.1,Limehouse,0.1,Limehouse,850.0,0.5,,2
45102278,850.0,Room to Rent,1.0,se11,2022-07-13,1.0,,0.2,Kennington,0.4,Elephant and Castle,850.0,1.0,,2
63363523,850.0,Studio,1.0,nw6,2022-11-30,1.0,,0.3,Brondesbury,0.4,Brondesbury Park,850.0,1.0,,2
63493514,850.0,Detached House,1.0,sw2,2022-12-19,1.0,,0.5,Brixton,0.6,Brixton,850.0,1.0,,2
63434609,850.0,Studio,1.0,se15,2022-12-09,1.0,1.0,0.6,Nunhead,0.6,Peckham Rye,850.0,1.0,1.0,2
63443035,850.0,Room to Rent,1.0,n18,2022-12-10,4.0,,0.5,Meridian Water,0.5,Angel Road,850.0,0.25,,4
63355689,850.0,Studio,1.0,n18,2022-11-29,1.0,1.0,0.6,Silver Street,0.7,White Hart Lane,850.0,1.0,1.0,4
60791590,850.0,Room to Rent,1.0,e14,2022-12-08,1.0,,0.2,Poplar,0.2,West India Quay,850.0,1.0,,2
63485338,850.0,Room to Rent,1.0,e13,2022-12-17,1.0,1.0,0.3,Plaistow,0.6,West Ham,850.0,1.0,1.0,3
63385051,850.0,Room to Rent,1.0,e10,2022-12-02,2.0,,0.5,Leyton Midland Road,0.7,Walthamstow Queen's Road,850.0,0.5,,3
62659912,850.0,Room to Rent,1.0,w13,2022-10-16,3.0,,0.1,West Ealing,0.6,Drayton Green,850.0,0.3333333333333333,,3
63439633,850.0,Room to Rent,1.0,nw8,2022-12-09,2.0,,0.2,Kilburn High Road,0.4,Kilburn Park,850.0,0.5,,2
63398590,850.0,Room to Rent,1.0,e5,2022-12-05,3.0,,0.2,Clapton,0.3,Rectory Road,850.0,0.3333333333333333,,2
52707014,850.0,Studio,1.0,n11,2022-12-13,1.0,,0.0,Bounds Green,0.2,Bowes Park,850.0,1.0,,3
63496139,850.0,Room to Rent,1.0,e8,2022-12-20,1.0,1.0,0.3,Hackney Downs,0.4,Dalston Kingsland,850.0,1.0,1.0,2
59790770,850.0,Studio,1.0,nw10,2022-11-09,1.0,,0.5,Harlesden,0.5,Harlesden,850.0,1.0,,3
63441767,850.0,Room to Rent,1.0,nw4,2022-12-10,5.0,,0.6,Hendon Central,0.8,Colindale,850.0,0.2,,3
62490029,850.0,Room to Rent,1.0,nw4,2022-09-23,1.0,1.0,0.5,Hendon,0.6,Hendon Central,850.0,1.0,1.0,3
62979288,850.0,Studio,1.0,n13,2022-11-16,1.0,,0.7,Palmers Green,1.0,Silver Street,850.0,1.0,,4
57336232,850.0,Room to Rent,1.0,nw7,2021-06-10,1.0,1.0,0.4,Mill Hill East,0.8,West Finchley,850.0,1.0,1.0,4
62988022,850.0,Studio,1.0,n13,2022-11-16,1.0,,0.7,Silver Street,1.0,Palmers Green,850.0,1.0,,4
60380425,850.0,Studio,1.0,n15,2022-12-12,,,0.5,Turnpike Lane,0.7,Harringay Green Lanes,850.0,,,3
62722583,850.0,Room to Rent,1.0,n15,2022-10-24,1.0,,0.4,South Tottenham,0.5,Seven Sisters,850.0,1.0,,3
63455877,850.0,Room to Rent,1.0,e6,2022-12-13,2.0,,0.5,East Ham,0.8,Upton Park,850.0,0.5,,3
63351428,850.0,Room to Rent,1.0,se7,2022-11-29,1.0,1.0,0.4,Charlton,0.7,Barrier Gardens Pier,850.0,1.0,1.0,3
63457137,850.0,Room to Rent,1.0,e14,2022-12-13,2.0,,0.1,All Saints,0.2,Poplar,850.0,0.5,,2
57102465,850.0,Room to Rent,1.0,se8,2022-11-16,2.0,1.0,0.5,New Cross,0.6,New Cross,850.0,0.5,1.0,2
62662263,850.0,Room to Rent,1.0,e8,2022-11-30,1.0,1.0,0.3,Hackney Downs,0.4,Dalston Kingsland,850.0,1.0,1.0,2
49498748,850.0,Room to Rent,1.0,nw4,2022-12-19,,,0.1,Hendon Central,0.5,Hendon,850.0,,,3
59793948,850.0,Studio,1.0,se25,2022-12-02,1.0,,0.6,Norwood Junction,0.8,Thornton Heath,850.0,1.0,,4
63349700,854.0,Room to Rent,1.0,e1,2022-11-28,,,0.3,Aldgate East,0.4,Whitechapel,854.0,,,1
63349701,854.0,Room to Rent,1.0,e1,2022-11-28,,,0.3,Aldgate East,0.4,Whitechapel,854.0,,,1
63334446,860.0,Room to Rent,1.0,nw10,2022-11-26,1.0,,0.3,Dollis Hill,0.5,Neasden Furnished Refurbished,860.0,1.0,,3
59399339,860.0,Room to Rent,1.0,w12,2022-05-31,1.0,1.0,0.4,White City,0.5,Shepherd's Bush Hammersmith and City,860.0,1.0,1.0,2
63406070,860.0,Room to Rent,1.0,e15,2022-12-06,1.0,,0.2,Abbey Road,0.3,West Ham,860.0,1.0,,3
63463699,860.0,Room to Rent,1.0,e14,2022-12-14,1.0,,0.4,South Quay,0.4,Crossharbour and London Arena,860.0,1.0,,2
51781248,862.0,Room to Rent,1.0,w8,2022-05-28,,,0.3,Earl's Court,0.4,High Street Kensington,862.0,,,1
63393207,865.0,Room to Rent,1.0,w2,2022-12-03,1.0,,0.2,Royal Oak,0.3,Bayswater,865.0,1.0,,2
60843251,867.0,Room to Rent,1.0,w14,2022-02-24,1.0,,0.2,West Kensington,0.2,Barons Court,867.0,1.0,,2
61332850,867.0,Room to Rent,1.0,w14,2022-04-27,1.0,,0.1,Barons Court,0.2,West Kensington,867.0,1.0,,2
60660628,867.0,Room to Rent,1.0,w14,2022-02-01,1.0,,0.2,West Kensington,0.2,Barons Court,867.0,1.0,,2
61602922,867.0,Room to Rent,1.0,w14,2022-05-31,1.0,,0.2,West Kensington,0.3,Kensington Olympia,867.0,1.0,,2
61437845,867.0,Room to Rent,1.0,sw2,2022-05-11,1.0,,0.6,Brixton,0.6,Brixton,867.0,1.0,,2
61664220,867.0,Studio,1.0,sw12,2022-06-09,1.0,,0.1,Clapham South,0.6,Balham,867.0,1.0,,2
61438534,867.0,Room to Rent,1.0,w6,2022-05-11,1.0,,0.3,Hammersmith,0.3,Goldhawk Road,867.0,1.0,,2
48944892,867.0,Room to Rent,1.0,e1,2022-10-27,,,0.2,Stepney Green,0.3,Bethnal Green,867.0,,,2
63289133,867.0,Room to Rent,1.0,n16,2022-11-22,1.0,,0.4,Stoke Newington,0.6,Stamford Hill,867.0,1.0,,2
62629933,870.0,Room to Rent,1.0,e14,2022-12-16,1.0,,0.2,Limehouse,0.2,Limehouse,870.0,1.0,,2
63365993,870.0,Room to Rent,1.0,n17,2022-11-30,1.0,,0.1,Northumberland Park,0.6,Meridian Water,870.0,1.0,,3
56582060,870.0,Room to Rent,1.0,e1,2022-12-14,2.0,,0.1,Limehouse,0.1,Limehouse,870.0,0.5,,2
57166640,870.0,Room to Rent,1.0,n1,2022-10-19,1.0,,0.1,Dalston Kingsland,0.2,Dalston Junction,870.0,1.0,,2
63366022,870.0,Room to Rent,1.0,n17,2022-11-30,1.0,,0.1,Northumberland Park,0.6,Meridian Water,870.0,1.0,,3
56611389,870.0,Room to Rent,1.0,e14,2022-10-19,2.0,,0.4,East India,0.4,Langdon Park,870.0,0.5,,2
56612057,870.0,Room to Rent,1.0,e7,2020-10-15,2.0,,0.4,Forest Gate,0.6,Wanstead Park,870.0,0.5,,3
62654091,871.0,Room to Rent,1.0,e13,2022-10-14,1.0,1.0,0.6,Plaistow,0.8,Upton Park,871.0,1.0,1.0,3
63491307,875.0,Room to Rent,1.0,nw2,2022-12-19,1.0,1.0,0.6,Cricklewood,0.8,West Hampstead Thameslink,875.0,1.0,1.0,3
63338985,875.0,Room to Rent,1.0,sw16,2022-11-27,1.0,,0.5,Streatham Hill,0.6,West Norwood,875.0,1.0,,3
52270647,875.0,Studio,1.0,w3,2022-12-02,1.0,1.0,0.4,Acton Town,0.5,Acton Central,875.0,1.0,1.0,3
53874131,875.0,Studio,1.0,se20,2022-12-07,1.0,,0.3,Penge East,0.3,Kent House Apartment,875.0,1.0,,4
63343124,875.0,Room to Rent,1.0,nw1,2022-11-28,1.0,,0.2,Camden Road,0.2,Kentish Town West,875.0,1.0,,2
58166543,875.0,Room to Rent,1.0,n16,2022-11-12,1.0,1.0,0.1,Stoke Newington,0.5,Rectory Road,875.0,1.0,1.0,2
63442126,875.0,Room to Rent,1.0,nw10,2022-12-10,1.0,,0.6,Hanger Lane,0.6,Park Royal,875.0,1.0,,3
63415586,875.0,Room to Rent,1.0,e3,2022-12-07,1.0,1.0,0.2,Devons Road,0.4,Bow Road,875.0,1.0,1.0,2
63449063,875.0,Room to Rent,1.0,e1,2022-12-12,3.0,1.0,0.3,Shadwell,0.3,Shadwell,875.0,0.3333333333333333,1.0,2
63490755,888.0,Studio,1.0,nw8,2022-12-19,1.0,,0.1,South Hampstead,0.3,Swiss Cottage,888.0,1.0,,2
61195976,888.0,Studio,1.0,w11,2022-04-08,1.0,,0.3,Ladbroke Grove,0.4,Westbourne Park,888.0,1.0,,2
62418442,893.0,Room to Rent,1.0,se18,2022-09-13,1.0,,0.8,Plumstead,1.1,Welling,893.0,1.0,,4
55023336,895.0,Room to Rent,1.0,e1,2022-07-07,2.0,,0.3,Limehouse,0.3,Limehouse,895.0,0.5,,2
45141120,895.0,Room to Rent,1.0,e1,2022-10-14,2.0,,0.3,Limehouse,0.3,Limehouse,895.0,0.5,,2
63324821,900.0,Room to Rent,1.0,se21,2022-11-25,1.0,,0.2,Sydenham Hill,0.4,Gipsy Hill,900.0,1.0,,3
62770346,900.0,Studio,1.0,w5,2022-10-31,1.0,1.0,0.5,Hanger Lane,0.5,North Ealing,900.0,1.0,1.0,3
63496570,900.0,Flat,1.0,w5,2022-12-20,1.0,,0.5,Ealing Common,0.6,South Ealing,900.0,1.0,,3
63418543,900.0,Studio,1.0,nw11,2022-12-07,1.0,,0.3,Golders Green,0.7,Brent Cross,900.0,1.0,,3
62763539,900.0,Room to Rent,1.0,se23,2022-10-29,2.0,,0.3,Honor Oak Park,0.6,Forest Hill,900.0,0.5,,3
62838178,900.0,Room to Rent,1.0,e14,2022-11-08,2.0,,0.1,East India,0.1,East India Pier,900.0,0.5,,2
58992676,900.0,Room to Rent,1.0,e1w,2022-12-09,1.0,1.0,0.1,Wapping,0.1,Wapping,900.0,1.0,1.0,2
61763694,900.0,Studio,1.0,nw4,2022-06-21,1.0,,0.3,Hendon,0.4,Hendon Central,900.0,1.0,,3
60361212,900.0,Property,0.0,se3,2022-12-10,2.0,,0.9,Eltham,1.1,Kidbrooke,inf,0.0,,4
63456117,900.0,Property,0.0,sw8,2022-12-13,1.0,1.0,0.3,Queenstown Road (Battersea),0.3,Battersea Power Station,inf,0.0,0.0,1
63410735,900.0,Room to Rent,1.0,e4,2022-12-06,1.0,1.0,1.1,Brimsdown,1.4,Ponders End,900.0,1.0,1.0,5
60334934,900.0,Room to Rent,1.0,n8,2022-11-01,2.0,,0.2,Turnpike Lane,0.4,Hornsey,900.0,0.5,,3
58431708,900.0,Room to Rent,1.0,nw10,2022-12-05,,,0.1,Kensal Rise,0.5,Kensal Green,900.0,,,2
63284565,900.0,Room to Rent,1.0,se4,2022-11-21,2.0,,0.3,Brockley,0.4,Crofton Park,900.0,0.5,,2
63450379,900.0,Room to Rent,1.0,nw10,2022-12-12,4.0,,0.2,Dollis Hill,0.3,Neasden,900.0,0.25,,3
63400541,900.0,Room to Rent,1.0,nw10,2022-12-05,3.0,,0.6,Neasden,0.8,Stonebridge Park,900.0,0.3333333333333333,,3
63409080,900.0,Room to Rent,1.0,se5,2022-12-06,3.0,,0.5,Loughborough Junction,0.5,Denmark Hill,900.0,0.3333333333333333,,2
63390879,900.0,Room to Rent,1.0,se2,2022-12-03,1.0,,0.6,Abbey Wood,0.8,Plumstead,900.0,1.0,,4
56469046,900.0,Room to Rent,1.0,e1,2022-12-06,1.0,1.0,0.3,Whitechapel,0.3,Whitechapel,900.0,1.0,1.0,2
56582615,900.0,Room to Rent,1.0,e2,2022-12-14,1.0,,0.3,Cambridge Heath,0.5,London Fields,900.0,1.0,,2
62825971,900.0,Studio,1.0,se13,2022-11-07,1.0,1.0,0.5,Ladywell,0.5,Hither Green,900.0,1.0,1.0,3
63460329,900.0,Room to Rent,1.0,n1,2022-12-14,,,0.3,Angel,0.5,London Kings Cross,900.0,,,1
62848192,900.0,Studio,1.0,w7,2022-11-10,1.0,,0.2,Drayton Green,0.4,Castle Bar Park,900.0,1.0,,4
62803485,900.0,Studio,1.0,w7,2022-11-04,1.0,,0.2,Drayton Green,0.4,Castle Bar Park,900.0,1.0,,4
63101541,900.0,Studio,1.0,w7,2022-11-18,1.0,,0.2,Drayton Green,0.4,Castle Bar Park,900.0,1.0,,4
63439636,900.0,Room to Rent,1.0,e15,2022-12-09,4.0,,0.1,Maryland,0.6,Stratford,900.0,0.25,,3
56585040,900.0,Room to Rent,1.0,e3,2022-12-15,1.0,,0.3,Bow Road,0.4,Bow Church,900.0,1.0,,2
63466674,900.0,Room to Rent,1.0,nw11,2022-12-14,2.0,,0.4,Golders Green,0.5,Brent Cross,900.0,0.5,,3
63472256,900.0,Room to Rent,1.0,nw8,2022-12-15,2.0,,0.2,Edgware Road Bakerloo,0.3,Edgware Road Circle,900.0,0.5,,
63383476,900.0,Room to Rent,1.0,nw2,2022-12-02,1.0,,0.8,Neasden,0.9,Dollis Hill,900.0,1.0,,3
63326023,900.0,Studio,1.0,n22,2022-11-25,1.0,,0.3,Bowes Park,0.5,Bounds Green,900.0,1.0,,3
62785597,900.0,Room to Rent,1.0,w4,2022-11-02,1.0,,0.1,Chiswick,0.7,Kew Gardens,900.0,1.0,,3
63450415,900.0,Room to Rent,1.0,sw19,2022-12-12,3.0,,0.4,Morden,0.5,South Wimbledon,900.0,0.3333333333333333,,4
57741215,900.0,Studio,1.0,sw19,2022-12-09,1.0,1.0,0.3,Colliers Wood,0.5,Tooting,900.0,1.0,1.0,3
63497620,900.0,Flat,1.0,n19,2022-12-20,1.0,,0.2,Archway,0.5,Upper Holloway,900.0,1.0,,2
63426539,900.0,Room to Rent,1.0,sw15,2022-12-08,3.0,,2.0,Southfields,2.0,Barnes,900.0,0.3333333333333333,,3
63419896,900.0,Room to Rent,1.0,nw6,2022-12-07,3.0,,0.3,Kilburn High Road,0.4,West Hampstead,900.0,0.3333333333333333,,2
62653061,901.0,Studio,1.0,sw10,2022-10-14,1.0,,0.4,West Brompton,0.4,West Brompton,901.0,1.0,,2
